,Datetime,Tweet Id,Text,Username,rate
197,2015-01-17 14:13:55+00:00,5.56454E+17,Phila FD and HOPEww are ready to serve! #MLKDay #hopeww @HOPEworldwide http://t.co/668ZzxLL6y,mandyjgoins,3
198,2014-11-16 07:35:43+00:00,5.33886E+17,"Blood donations for HOPE WORLDWIDE KUALA LUMPUR! 1st timers proud of us 
#ccc #brothersandsisters #HOPEWW #funday... http://t.co/LqVoaDFnaM",Bryan_wai_keong,3
199,2014-11-14 01:18:00+00:00,5.33066E+17,Any English teachers looking for an exciting adventure? http://t.co/UYhv2mvNQc #HOPEww http://t.co/RmRRvlExZO,jerrymaday,3
200,2014-09-20 19:08:10+00:00,5.13404E+17,#superheroes4orphans with my sister! I love this kid so much! #atlanta4africa #HopeWW http://t.co/JBbTsZyT8E,theolivianator,3
201,2014-08-18 18:12:27+00:00,5.01431E+17,check it out: http://t.co/JqVaMULVN4 #hopeww #fundraising #ultrarunning,GuyHamilton14,3
202,2014-07-17 11:30:09+00:00,4.89734E+17,The 4 musketeers ;) Honduras style. Soul refreshing experience serving with #HopeWW and glad to have_ http://t.co/UhUbPE8kXX,StefYapping,2
203,2014-07-05 07:24:08+00:00,4.85323E+17,Close up #HOPEWW http://t.co/o7ojZPhNJH #selfie,littlemissgimma,2
204,2014-06-16 20:28:47+00:00,4.78635E+17,There is power to change the world gathered in this building #POL14ticker #HOPEww,thatchicnikk,2
205,2014-04-10 15:30:30+00:00,4.5428E+17,Reminder: We will be meeting to serve at Feed the Children on April 12 from 1-4. Contact Rachel R for details. #HOPEww #GodisGood!,OKCChurch,2
206,2014-04-09 12:19:21+00:00,4.5387E+17,Blast from the past!!! #backinthedaywheniwasyoung #HOPEWW #totesadorbs http://t.co/Nu8ZYfH68Q,jeniquerenata,2
207,2014-01-20 14:44:10+00:00,4.25278E+17,Life is about passion! &lt;3 #HopeWW #UKNers #WontGvUp :) http://t.co/ug7p4Xlxgq,jozamh,2
208,2014-01-19 04:45:37+00:00,4.24765E+17,A charitable Sunday for #hopeww in Hong Kong :) http://t.co/npufSUcyfY,thx4themusic,2
209,2014-01-18 20:53:13+00:00,4.24646E+17,"Heading to Manado, ready to distribute the stuff! #HopeWW #PNersUK  :) cc @RinggoOle @ArmandoTurangan @ottojackson08 , @plexmars #WntGvUp",jozamh,2
210,2013-12-08 01:51:44+00:00,4.09501E+17,Some SERIOUSLY talented and Radiant women at the Night of Hope #hopeww @ellemcurrier vanishagould123_ http://t.co/P4AJ4k76pE,kay_gee_two,2
211,2013-12-08 01:03:05+00:00,4.09488E+17,Hope for the Holidays! Incredible music from incredible disciples! #hopeww gracejo91 @anijahm @ Boston_ http://t.co/OY4y4GmezM,kay_gee_two,2
212,2013-12-03 07:38:28+00:00,4.07776E+17,Really proud of #HOPEww with #CocaColaAfricaFoundation and partners have helped 22599 OrphanedVulnerableChildren affected by #AIDS #WAD,Bujy,2
213,2013-12-02 11:57:57+00:00,4.07479E+17,Thanks to #HOPEww with #CocaColaAfricaFoundation and partners have helped 22599 OrphanedVulnerableChildren affected by #AIDS #WAD,Bujy,3
214,2013-12-01 19:34:42+00:00,4.07231E+17,#HOPEww empowers female caregivers through the #CocaColaVendor Initiative #WAD,TanyaNefdt,2
215,2013-12-01 17:52:02+00:00,4.07205E+17,#HOPEww empowers female caregivers through the #CocaColaVendor Initiative WAD,iamSivN,3
216,2013-12-01 15:51:31+00:00,4.07175E+17,Entrepreneurship is one that #HOPEww increases household incomes #CocaColaWAD,iamSivN,2
217,2013-12-01 15:09:32+00:00,4.07165E+17,#HOPEww KidsClub is a safe space for OVC affected by #AIDS to have fun #CocaColaWAD #HOPEwwCDI,roxy_louw,3
218,2013-12-01 14:58:29+00:00,4.07162E+17,#HOPEww with #CocaColaAfricaFoundation and partners have helped 22599 OrphanedVulnerableChildren affected by #AIDS #WAD,TraceyLange,2
219,2013-12-01 14:14:06+00:00,4.07151E+17,"#HOPEww reduces child vulnerability caused by #AIDS by keeping children in school, providing life skills and nutrition #CocaColaWAD",YesReallyAngel,3
220,2013-12-01 12:59:15+00:00,4.07132E+17,"#HOPEww reduces child vulnerability caused by #AIDS by keeping children in school, providing life skills and nutrition #CocaColaWAD",The_Vimbai,2
221,2013-12-01 12:20:06+00:00,4.07122E+17,RT @TraceyLange: Every 20 seconds a child is orphaned due to #AIDS #CocaColaWAD #HOPEww #orphancrises,Hypress,3
222,2013-12-01 12:13:51+00:00,4.0712E+17,Every 20 seconds a child is orphaned due to #AIDS #CocaColaWAD #HOPEww #orphancrises,TraceyLange,3
223,2013-12-01 10:19:05+00:00,4.07091E+17,"#HOPEww reduces child vulnerability caused by #AIDS by keeping children in school, providing life skills and nutrition #CocaColaWAD",TraceyLange,3
224,2013-12-01 09:57:41+00:00,4.07086E+17,"#HOPEww reduces child vulnerability caused by #AIDS by keeping children in school, providing life skills and nutrition #CocaColaWAD",JimmyNevis,3
225,2013-12-01 08:58:18+00:00,4.07071E+17,@chelseahandler Did you know? Every 20 seconds a child is orphaned due to #AIDS #CocaColaWAD #HOPEww #orphancrises,claymorar,3
226,2013-12-01 08:50:50+00:00,4.07069E+17,RT @RyanOConnorSA: #HOPEww with #CocaColaAfricaFoundation and partners have helped 22599 OrphanedVulnerableChildren affected by #AIDS #WAD,Hypress,3
227,2013-12-01 08:40:02+00:00,4.07067E+17,#HOPEww with #CocaColaAfricaFoundation and partners have helped 22599 OrphanedVulnerableChildren affected by #AIDS #WAD,RyanOConnorZA,3
228,2013-12-01 08:34:50+00:00,4.07065E+17,#HOPEww empowers female caregivers through the #CocaColaVendor Initiative #WAD,Hypress,3
229,2013-11-17 19:24:22+00:00,4.02155E+17,Thanks for letting me share today at church on how we can help the survivors of Typhoon Haiyan #hopeww #prayforpi http://t.co/3lgTnpoGkL,GinaAlexander,3
230,2013-09-17 10:16:47+00:00,3.79912E+17,Colorado flooding- ICOC and @HOPEworldwide step up to help deluged victims #ICOC #Hopeww http://t.co/Mq00Ftcxko,jerrymaday,2
231,2013-09-07 19:02:14+00:00,3.7642E+17,Treated to a stunning view and a cool breeze while volunteering! #HOPEww #NJOYC http://t.co/fp93bxGFRx,WeakleyUpdate,2
232,2013-08-10 23:00:14+00:00,3.66333E+17,Let's serve the poor &amp; needy. HOPE Worldwide Southern California meeting tonight #HOPE #HOPEWW #OneLove,marcelhall,2
233,2013-07-05 04:49:39+00:00,3.53013E+17,Breeźe's concert tonight was amazing!!! #CelebrateFreedom #ICMCeast #bentonconquest #HOPEww http://t.co/2F55ijgeqr,Leira_91,2
234,2013-06-18 05:04:28+00:00,3.46856E+17,A Call for Volunteers from the Oklahoma City International Church of Christ https://t.co/vhXLMK0aZb    #hopeww,disciples_today,2
235,2013-06-14 19:08:32+00:00,3.45619E+17,ICMC and ICYFM!  Oklahoma City Volunteers Needed.  @disciples_today #hopeww http://t.co/uQblZdzhqF,disciples_today,2
236,2013-03-23 13:55:32+00:00,3.15462E+17,It's time! Teen Hoops for Hope tentative date June 1. We're opening signups for anyone interested. DM your email to get on the list! #HOPEWW,BCCSouthTeens,2
237,2013-02-27 07:02:38+00:00,3.06661E+17,@HopeWW  Im finally finished sending in my letters for hope youth corps!!!  #hopeww #fundraising,jackiekonzen,2
238,2013-02-02 10:09:02+00:00,2.97648E+17,"Just came from GA of #HOPEww
Now spending time with my boy",RCAeconomist,3
239,2013-01-20 20:00:14+00:00,2.93086E+17,#aftermath #hopeww #new-beginnings http://t.co/xFkb9ynG,TroyKranendonk,3
240,2012-08-31 13:58:39+00:00,2.41535E+17,Campus Students Become Entrepreneurs - http://t.co/1JHseiUx #hopeww,awgonnerman,3
241,2012-08-08 11:41:13+00:00,2.33166E+17,500 Binders 137 Songs 8 Hours 2 Nights and 1 exhausted body later!!!!! #HOPEWW #iLoveToServeThoseInNeed,mizztay1,3
242,2012-08-07 08:56:05+00:00,2.32762E+17,My desk/work for the next few days! #HOPEWW #WeServe  http://t.co/cp6v4kk,mizztay1,3
243,2011-12-15 15:08:48+00:00,1.47332E+17,MLK Day Grant Announcement: http://t.co/pXG7AfNF #hopeww,awgonnerman,3
244,2011-12-13 21:36:12+00:00,1.46705E+17,A Week of Service in #Jamaica - http://t.co/HE92qAyH #poverty #hopeww,awgonnerman,3
245,2011-12-13 20:19:25+00:00,1.46686E+17,A Week of Service in Jamaica http://t.co/OIFGSPFV #hopeww #jamaica #poverty,awgonnerman,2
246,2011-12-13 20:13:18+00:00,1.46684E+17,Student Volunteers and Gives Hope to Less Fortunate: http://t.co/dZsP2hRD #hopeww #guatemala #poverty,awgonnerman,2
247,2011-04-05 15:44:14+00:00,5.52947E+16,Please vote 4 this woman-she will give 10k to #HOPEww #hope an incredible charity Plz vote for ILEANA SANTANA at www.reinaporundia.com-RT,lawton_chiles,3
248,2010-11-11 10:06:39+00:00,2.66349E+15,Ex. ms powerpoint http://yfrog.com/5ixv5xj #hopeww,kuakun,3
249,2009-07-30 15:42:20+00:00,2932091767,HOPE worldwide Kenya uses multi-player PC video game developed by Warner Bros to try to teach youth to avoid HIV #HOPEww http://bit.ly/ZuUio,RussHargrove,3
250,2009-07-28 17:46:29+00:00,2893815497,"HOPE worldwide Nigeria #Hopeww has rescued 4,645 orphans & vulnerable children via ACCORD prgm, & aim to help over 8600 http://bit.ly/3cEdfV",RussHargrove,2
251,2009-07-06 02:05:31+00:00,2490585912,RT @BetheChangeInc Powerful and thought-provoking essay on HIV/AIDS in Africa by doctor w/HOPE Worldwide. http://tinyurl.com/lr2u2s #HOPEww,DavidBlenko,3
252,2009-07-05 23:24:22+00:00,2488700998,RT @dbb54: Fighting poverty on the front lines in Papua New Guinea: http://bit.ly/Q0rMv #HOPEww,PNGCommunity,2
253,2009-07-05 23:24:22+00:00,2488700943,RT @dbb54: Fighting poverty on the front lines in Papua New Guinea: http://bit.ly/Q0rMv #HOPEww,RicRaftis,3
254,2009-07-05 07:18:32+00:00,2479894586,Fighting poverty on the front lines in Papua New Guinea: http://bit.ly/Q0rMv #HOPEww,DavidBlenko,2
255,2009-05-16 18:01:10+00:00,1818333284,http://twitpic.com/5as60 - Dr William Goode asking us to pledge to stand for the poor and keep standing until the needs are met #hopeww,axerickson,3
256,2009-05-16 14:07:25+00:00,1816578717,"HOPE sent $15M in medicine to Kabul, Afgh and to Pakistan #hopeww",axerickson,2
257,2009-05-16 13:42:04+00:00,1816422971,"The problems may scare us, but they can't scare us off - ralph boyd #hopeww",axerickson,3
258,2009-05-16 13:38:44+00:00,1816403504,Volunteers at as much psych risk for turning away those in need as those actually in need #hopeww,axerickson,2
259,2009-05-16 13:35:57+00:00,1816387565,"13.7M unemployed, 9%. Food banks and soup kitchens no resources as mid class needs assistance #hopeww ralph boyd",axerickson,3
260,2009-05-16 13:33:33+00:00,1816373835,"Ralph Boyd, CEO $500M freddie mac foundation, kicking off HOPEworldwide Global Summit. #hopeww",axerickson,2
261,2009-05-14 21:13:29+00:00,1799084588,"http://www.homelesspartners.com you can make a difference, and it requires very little time. #hopeww",axerickson,3
262,2009-05-14 19:37:13+00:00,1798309949,Life's most persistant and urgent question is what are you doing for others? -MLK #hopeww,axerickson,2
263,2009-05-14 18:07:00+00:00,1797415519,"""U can't B dumb and survive in poverty."" While mid & wealthy class commit suicide bc the markets tank. #hopeww",axerickson,3
264,2009-05-14 17:44:33+00:00,1797197347,http://twitpic.com/55uzd - Mike Dames speaking on the causes and roots of poverty #hopeww,axerickson,2
265,2009-05-14 15:42:43+00:00,1795994210,72 hours to process blood donation. Give blood before the emergency. #hopeww,axerickson,3
266,2009-05-14 15:07:12+00:00,1795639762,The Skin I'm In - a book about culture in schools #hopeww,axerickson,2
267,2009-05-14 14:41:32+00:00,1795392293,Leaders fall when they stop following #hopeww,axerickson,3
268,2009-05-14 14:37:42+00:00,1795356579,In hard economic times put beneficiaries 1st and donors 2nd. Charity should not focus on self preservation. Randy Jordan #hopeww,axerickson,2
269,2009-05-14 14:11:36+00:00,1795118866,"Heroic courage, heroic vision, heroic difference. Mack Strong #hopeww",axerickson,3
270,2009-05-14 14:03:53+00:00,1795050056,"Holmgren offers Strong a coaching job and he declined. ""I've spent too much time away from my family already in my career."" #hopeww",axerickson,2
271,2009-05-14 13:58:16+00:00,1794999721,http://twitpic.com/55gmq - 4-time Pro-Bowler Mack Strong addresses HOPE USA directors #hopeww,axerickson,3
272,2009-05-14 13:11:05+00:00,1794607176,http://twitpic.com/55ecj - Kicking off the HOPE worldwide Global Summit #hopeww,axerickson,2
